time,open,high,low,close,volume
2025-05-22 14:24:00,5851.4,5851.41,5849.61,5849.91,94
2025-05-22 14:25:00,5849.9,5849.91,5848.61,5849.21,31
2025-05-22 14:26:00,5849.2,5849.22,5847.42,5847.42,54
2025-05-22 14:27:00,5847.4,5847.91,5846.61,5846.91,36
2025-05-22 14:28:00,5846.91,5846.91,5845.59,5846.39,51
2025-05-22 14:29:00,5846.4,5846.72,5844.22,5844.42,72
2025-05-22 14:30:00,5844.42,5846.68,5843.28,5846.68,114
2025-05-22 14:31:00,5846.68,5847.72,5846.22,5847.22,119
2025-05-22 14:32:00,5847.2,5847.42,5845.32,5845.42,59
2025-05-22 14:33:00,5845.42,5845.92,5844.52,5845.42,75
2025-05-22 14:34:00,5845.4,5845.92,5844.42,5845.22,47
2025-05-22 14:35:00,5845.22,5845.43,5844.3,5844.43,58
2025-05-22 14:36:00,5844.4,5844.72,5843.82,5843.92,72
2025-05-22 14:37:00,5843.9,5844.21,5842.31,5842.91,58
2025-05-22 14:38:00,5842.9,5843.19,5841.39,5841.89,76
2025-05-22 14:39:00,5841.89,5842.7,5841.59,5842.19,81
2025-05-22 14:40:00,5842.19,5843.42,5841.42,5843.42,82
2025-05-22 14:41:00,5843.42,5844.23,5842.93,5843.73,64
2025-05-22 14:42:00,5843.7,5844.23,5841.63,5843.43,80
2025-05-22 14:43:00,5843.43,5845.23,5843.2,5844.43,62
2025-05-22 14:44:00,5844.4,5844.72,5842.92,5843.42,50
2025-05-22 14:45:00,5843.4,5843.43,5840.23,5840.93,94
2025-05-22 14:46:00,5840.93,5843.42,5839.62,5841.72,96
2025-05-22 14:47:00,5841.72,5842.42,5841.42,5841.42,43
2025-05-22 14:48:00,5841.4,5841.92,5837.62,5838.92,80
2025-05-22 14:49:00,5838.92,5839.22,5837.32,5838.42,83
2025-05-22 14:50:00,5838.42,5839.22,5836.22,5836.42,120
2025-05-22 14:51:00,5836.42,5836.92,5835.42,5836.72,77
2025-05-22 14:52:00,5836.72,5836.73,5833.93,5835.23,122
2025-05-22 14:53:00,5835.23,5835.92,5834.62,5835.22,90
