time,open,high,low,close,volume
2025-08-01 17:47:00,6253.07,6255.42,6252.37,6253.12,475
2025-08-01 17:48:00,6253.12,6253.42,6243.98,6243.98,471
2025-08-01 17:49:00,6243.98,6245.91,6241.41,6244.41,449
2025-08-01 17:50:00,6244.41,6246.92,6242.22,6242.42,432
2025-08-01 17:51:00,6242.42,6244.92,6238.22,6238.52,402
2025-08-01 17:52:00,6238.52,6243.43,6238.32,6242.43,437
2025-08-01 17:53:00,6242.43,6243.11,6240.41,6241.81,390
2025-08-01 17:54:00,6241.81,6244.62,6241.6,6242.42,393
2025-08-01 17:55:00,6242.42,6246.82,6241.92,6245.82,410
2025-08-01 17:56:00,6245.82,6247.51,6241.31,6241.31,420
2025-08-01 17:57:00,6241.31,6243.12,6239.82,6240.22,355
2025-08-01 17:58:00,6240.22,6243.32,6239.52,6239.92,358
2025-08-01 17:59:00,6239.92,6240.42,6237.62,6239.92,333
2025-08-01 18:00:00,6239.92,6240.62,6237.32,6239.62,378
2025-08-01 18:01:00,6239.62,6239.72,6234.72,6236.62,391
2025-08-01 18:02:00,6236.62,6241.62,6235.92,6241.12,367
2025-08-01 18:03:00,6241.12,6244.02,6240.42,6242.22,409
2025-08-01 18:04:00,6242.22,6243.32,6239.82,6239.92,368
2025-08-01 18:05:00,6239.92,6243.82,6239.02,6241.82,409
2025-08-01 18:06:00,6241.82,6244.31,6239.81,6243.81,412
2025-08-01 18:07:00,6243.81,6246.12,6243.7,6244.32,418
2025-08-01 18:08:00,6244.32,6244.81,6241.91,6243.41,352
2025-08-01 18:09:00,6243.41,6245.91,6242.01,6243.11,332
2025-08-01 18:10:00,6243.11,6243.61,6239.81,6242.81,361
2025-08-01 18:11:00,6242.81,6248.91,6242.51,6248.91,438
2025-08-01 18:12:00,6248.91,6249.87,6244.17,6244.57,389
2025-08-01 18:13:00,6244.57,6245.31,6242.31,6243.11,378
2025-08-01 18:14:00,6243.11,6243.62,6241.32,6241.92,348
2025-08-01 18:15:00,6241.92,6247.82,6240.52,6247.32,356
2025-08-01 18:16:00,6247.32,6249.48,6242.88,6242.88,351
2025-08-01 18:17:00,6242.88,6244.02,6241.32,6242.12,414
2025-08-01 18:18:00,6242.12,6243.02,6239.82,6241.02,347
2025-08-01 18:19:00,6241.02,6242.52,6239.62,6241.62,379
2025-08-01 18:20:00,6241.62,6245.82,6240.42,6245.02,253
2025-08-01 18:21:00,6245.02,6245.02,6239.32,6239.82,157
2025-08-01 18:22:00,6239.82,6240.12,6237.52,6238.12,337
2025-08-01 18:23:00,6238.12,6238.72,6237.12,6238.32,313
2025-08-01 18:24:00,6238.32,6238.92,6235.42,6236.02,316
2025-08-01 18:25:00,6236.02,6238.42,6234.62,6236.82,325
2025-08-01 18:26:00,6236.82,6239.02,6235.92,6236.32,329
2025-08-01 18:27:00,6236.32,6237.52,6233.62,6235.42,286
2025-08-01 18:28:00,6235.42,6239.02,6234.12,6234.32,376
2025-08-01 18:29:00,6234.32,6236.12,6233.62,6235.12,298
2025-08-01 18:30:00,6235.12,6237.32,6233.62,6235.62,352
2025-08-01 18:31:00,6235.62,6237.02,6233.92,6234.22,364
2025-08-01 18:32:00,6234.22,6238.92,6234.22,6237.92,387
2025-08-01 18:33:00,6237.92,6239.62,6236.82,6239.62,364
2025-08-01 18:34:00,6239.62,6239.62,6234.52,6235.02,359
2025-08-01 18:35:00,6235.02,6237.32,6234.12,6236.62,406
2025-08-01 18:36:00,6236.62,6239.42,6235.02,6238.92,373
2025-08-01 18:37:00,6238.92,6241.22,6237.62,6240.92,383
2025-08-01 18:38:00,6240.92,6244.52,6240.72,6243.82,321
2025-08-01 18:39:00,6243.82,6247.32,6243.52,6246.42,332
2025-08-01 18:40:00,6246.42,6250.42,6245.62,6250.42,351
2025-08-01 18:41:00,6250.42,6252.02,6249.22,6251.12,305
2025-08-01 18:42:00,6251.12,6253.42,6249.92,6253.32,291
2025-08-01 18:43:00,6253.32,6254.42,6251.92,6253.92,301
2025-08-01 18:44:00,6253.92,6256.52,6253.02,6256.42,311
2025-08-01 18:45:00,6256.42,6258.82,6255.72,6258.52,295
2025-08-01 18:46:00,6258.52,6260.32,6256.92,6258.92,314
2025-08-01 18:47:00,6258.92,6259.12,6253.92,6253.92,332
2025-08-01 18:48:00,6253.92,6257.42,6253.82,6255.52,300
2025-08-01 18:49:00,6255.52,6258.02,6254.82,6257.92,285
2025-08-01 18:50:00,6257.92,6258.52,6255.52,6255.92,307
2025-08-01 18:51:00,6255.92,6258.02,6255.42,6256.02,279
2025-08-01 18:52:00,6256.02,6256.92,6253.92,6256.62,280
2025-08-01 18:53:00,6256.62,6258.62,6255.42,6256.02,265
2025-08-01 18:54:00,6256.02,6259.02,6255.42,6257.42,270
2025-08-01 18:55:00,6257.42,6258.62,6256.32,6256.32,263
2025-08-01 18:56:00,6256.32,6258.12,6254.92,6257.32,261
2025-08-01 18:57:00,6257.32,6259.02,6256.02,6258.82,238
2025-08-01 18:58:00,6258.82,6260.02,6257.62,6259.52,199
2025-08-01 18:59:00,6259.52,6260.52,6259.02,6260.12,245
2025-08-01 19:00:00,6260.12,6263.42,6258.92,6262.12,341
2025-08-01 19:01:00,6262.12,6264.32,6261.62,6262.02,290
2025-08-01 19:02:00,6262.02,6265.62,6260.82,6265.32,280
2025-08-01 19:03:00,6265.32,6266.02,6262.62,6264.02,278
2025-08-01 19:04:00,6264.02,6267.02,6263.52,6267.02,225
2025-08-01 19:05:00,6267.02,6267.82,6265.42,6266.62,264
2025-08-01 19:06:00,6266.62,6269.12,6266.12,6268.62,224
2025-08-01 19:07:00,6268.62,6269.82,6265.92,6267.02,268
2025-08-01 19:08:00,6267.02,6267.82,6264.42,6266.12,311
2025-08-01 19:09:00,6266.12,6266.62,6264.82,6265.12,242
2025-08-01 19:10:00,6265.12,6266.82,6261.62,6262.62,302
2025-08-01 19:11:00,6262.62,6264.62,6261.62,6263.92,277
2025-08-01 19:12:00,6263.92,6264.92,6261.12,6261.42,266
2025-08-01 19:13:00,6261.42,6265.02,6260.52,6264.92,296
2025-08-01 19:14:00,6264.92,6265.62,6263.52,6265.42,303
2025-08-01 19:15:00,6265.42,6266.12,6263.82,6263.92,301
2025-08-01 19:16:00,6263.92,6265.12,6261.12,6262.92,308
2025-08-01 19:17:00,6262.92,6266.62,6261.62,6265.42,282
2025-08-01 19:18:00,6265.42,6266.82,6264.72,6264.82,193
2025-08-01 19:19:00,6264.82,6266.12,6264.32,6265.52,247
2025-08-01 19:20:00,6265.52,6267.12,6264.32,6265.42,263
2025-08-01 19:21:00,6265.42,6265.62,6261.42,6263.12,288
2025-08-01 19:22:00,6263.12,6265.42,6262.02,6265.32,270
2025-08-01 19:23:00,6265.32,6265.52,6263.52,6264.32,225
2025-08-01 19:24:00,6264.32,6265.42,6262.92,6264.82,243
2025-08-01 19:25:00,6264.82,6268.62,6264.12,6268.62,280
2025-08-01 19:26:00,6268.62,6269.42,6267.72,6268.62,207
2025-08-01 19:27:00,6268.62,6268.62,6265.02,6265.12,246
2025-08-01 19:28:00,6265.12,6265.52,6263.72,6264.12,266
2025-08-01 19:29:00,6264.12,6264.52,6260.82,6262.02,297
2025-08-01 19:30:00,6262.02,6262.92,6259.82,6260.62,331
2025-08-01 19:31:00,6260.62,6260.82,6258.52,6259.02,347
2025-08-01 19:32:00,6259.02,6260.12,6257.62,6257.92,297
