time,open,high,low,close,volume
2025-06-10 14:32:00,6013.7,6015.21,6013.7,6014.71,111
2025-06-10 14:33:00,6014.71,6014.71,6013.41,6014.21,70
2025-06-10 14:34:00,6014.2,6014.48,6013.38,6013.98,23
2025-06-10 14:35:00,6013.98,6014.48,6013.38,6013.98,38
2025-06-10 14:36:00,6014.0,6014.68,6013.98,6014.68,29
2025-06-10 14:37:00,6014.7,6014.71,6013.61,6014.21,34
2025-06-10 14:38:00,6014.21,6014.21,6013.28,6013.48,27
2025-06-10 14:39:00,6013.5,6013.5,6010.88,6012.48,69
2025-06-10 14:40:00,6012.48,6012.69,6011.89,6012.69,50
2025-06-10 14:41:00,6012.7,6013.49,6012.09,6012.19,62
2025-06-10 14:42:00,6012.19,6013.58,6011.08,6011.68,54
2025-06-10 14:43:00,6011.7,6012.18,6011.08,6011.68,61
2025-06-10 14:44:00,6011.7,6011.7,6010.58,6010.98,38
2025-06-10 14:45:00,6011.0,6011.98,6010.58,6011.98,39
2025-06-10 14:46:00,6011.98,6011.99,6011.39,6011.69,32
2025-06-10 14:47:00,6011.7,6012.48,6011.68,6012.48,28
2025-06-10 14:48:00,6012.5,6012.72,6012.12,6012.52,22
2025-06-10 14:49:00,6012.5,6013.01,6012.41,6012.71,61
2025-06-10 14:50:00,6012.71,6014.22,6012.12,6013.02,61
2025-06-10 14:51:00,6013.02,6013.51,6012.41,6013.01,47
2025-06-10 14:52:00,6013.0,6014.38,6012.58,6013.68,41
2025-06-10 14:53:00,6013.68,6014.12,6012.92,6013.52,60
2025-06-10 14:54:00,6013.5,6014.69,6013.19,6014.49,35
2025-06-10 14:55:00,6014.5,6015.42,6014.22,6015.22,33
2025-06-10 14:56:00,6015.2,6016.42,6014.92,6016.22,33
2025-06-10 14:57:00,6016.22,6016.52,6015.72,6016.22,29
2025-06-10 14:58:00,6016.22,6016.52,6015.62,6016.22,27
2025-06-10 14:59:00,6016.2,6017.02,6015.92,6016.72,37
2025-06-10 15:00:00,6016.72,6017.52,6015.52,6017.52,88
2025-06-10 15:01:00,6017.5,6017.52,6015.22,6015.52,56
2025-06-10 15:02:00,6015.52,6017.48,6014.88,6017.18,55
2025-06-10 15:03:00,6017.2,6017.52,6016.52,6017.52,75
2025-06-10 15:04:00,6017.52,6017.52,6015.92,6016.02,24
2025-06-10 15:05:00,6015.98,6016.48,6014.78,6015.18,49
2025-06-10 15:06:00,6015.2,6015.7,6015.08,6015.18,13
2025-06-10 15:07:00,6015.18,6016.18,6015.18,6015.68,42
2025-06-10 15:08:00,6015.7,6016.68,6015.68,6016.18,45
2025-06-10 15:09:00,6016.18,6017.48,6015.58,6017.48,42
2025-06-10 15:10:00,6017.48,6017.72,6016.92,6017.02,47
2025-06-10 15:11:00,6017.0,6017.0,6016.58,6016.98,20
2025-06-10 15:12:00,6017.0,6017.49,6016.89,6016.99,32
2025-06-10 15:13:00,6016.99,6018.47,6016.87,6017.17,59
2025-06-10 15:14:00,6017.2,6017.67,6016.57,6017.67,38
2025-06-10 15:15:00,6017.67,6018.21,6016.91,6018.01,53
2025-06-10 15:16:00,6018.01,6018.52,6017.92,6018.02,56
2025-06-10 15:17:00,6018.0,6018.2,6017.38,6017.48,73
2025-06-10 15:18:00,6017.48,6017.7,6016.47,6016.97,44
2025-06-10 15:19:00,6016.97,6018.18,6016.58,6017.48,76
2025-06-10 15:20:00,6017.5,6017.5,6015.87,6016.17,68
2025-06-10 15:21:00,6016.17,6017.67,6015.87,6017.47,29
2025-06-10 15:22:00,6017.5,6017.69,6016.09,6017.49,47
2025-06-10 15:23:00,6017.5,6017.68,6016.78,6016.98,38
2025-06-10 15:24:00,6017.0,6017.0,6015.87,6016.97,30
2025-06-10 15:25:00,6017.0,6017.99,6016.99,6017.99,34
2025-06-10 15:26:00,6018.0,6018.02,6017.0,6017.22,23
2025-06-10 15:27:00,6017.22,6017.22,6015.88,6015.98,47
2025-06-10 15:28:00,6016.0,6016.68,6015.98,6016.48,43
2025-06-10 15:29:00,6016.5,6017.48,6016.08,6017.48,22
2025-06-10 15:30:00,6017.5,6017.72,6016.42,6016.72,39
2025-06-10 15:31:00,6016.7,6016.7,6015.38,6015.48,41
2025-06-10 15:32:00,6015.5,6016.98,6015.38,6016.98,39
2025-06-10 15:33:00,6017.0,6017.22,6015.52,6015.72,36
2025-06-10 15:34:00,6015.72,6016.18,6015.58,6015.98,50
2025-06-10 15:35:00,6015.98,6016.68,6015.98,6016.48,33
2025-06-10 15:36:00,6016.5,6016.99,6016.39,6016.69,45
2025-06-10 15:37:00,6016.7,6016.98,6016.38,6016.48,12
2025-06-10 15:38:00,6016.5,6016.68,6016.08,6016.18,19
2025-06-10 15:39:00,6016.18,6018.18,6016.08,6018.18,42
2025-06-10 15:40:00,6018.18,6019.03,6017.63,6017.73,66
2025-06-10 15:41:00,6017.7,6018.68,6017.68,6018.68,37
2025-06-10 15:42:00,6018.68,6019.22,6018.22,6018.22,32
2025-06-10 15:43:00,6018.2,6018.58,6017.18,6017.98,66
2025-06-10 15:44:00,6018.0,6018.2,6017.88,6017.98,26
2025-06-10 15:45:00,6018.0,6018.49,6017.59,6018.49,23
2025-06-10 15:46:00,6018.5,6019.71,6018.5,6019.01,43
2025-06-10 15:47:00,6019.01,6019.01,6018.38,6018.98,19
2025-06-10 15:48:00,6019.0,6019.51,6018.91,6019.21,17
