time,open,high,low,close,volume
2025-05-16 14:24:00,5932.89,5933.38,5932.88,5933.18,34
2025-05-16 14:25:00,5933.18,5933.41,5932.91,5933.41,42
2025-05-16 14:26:00,5933.4,5935.41,5933.4,5935.41,27
2025-05-16 14:27:00,5935.41,5935.61,5934.62,5935.12,29
2025-05-16 14:28:00,5935.12,5935.38,5934.88,5935.08,21
2025-05-16 14:29:00,5935.1,5935.39,5934.59,5934.89,39
2025-05-16 14:30:00,5934.89,5935.38,5933.58,5933.88,70
2025-05-16 14:31:00,5933.9,5933.9,5932.08,5932.58,56
2025-05-16 14:32:00,5932.6,5932.69,5931.89,5932.39,25
2025-05-16 14:33:00,5932.4,5933.11,5932.11,5932.21,38
2025-05-16 14:34:00,5932.2,5932.2,5931.58,5931.88,26
2025-05-16 14:35:00,5931.9,5932.91,5931.9,5932.61,28
2025-05-16 14:36:00,5932.6,5933.39,5932.59,5933.09,20
2025-05-16 14:37:00,5933.1,5933.1,5932.39,5932.89,13
2025-05-16 14:38:00,5932.9,5933.08,5932.38,5932.88,20
2025-05-16 14:39:00,5932.9,5933.09,5932.59,5932.89,12
2025-05-16 14:40:00,5932.9,5933.38,5932.58,5933.18,33
2025-05-16 14:41:00,5933.2,5933.69,5932.89,5933.59,28
2025-05-16 14:42:00,5933.59,5933.61,5932.91,5933.21,25
2025-05-16 14:43:00,5933.2,5933.49,5933.09,5933.39,21
2025-05-16 14:44:00,5933.4,5933.41,5932.91,5933.21,17
2025-05-16 14:45:00,5933.2,5933.38,5932.88,5933.38,32
2025-05-16 14:46:00,5933.4,5935.09,5933.39,5935.09,51
2025-05-16 14:47:00,5935.1,5935.61,5935.1,5935.11,50
2025-05-16 14:48:00,5935.1,5935.5,5934.38,5934.98,37
2025-05-16 14:49:00,5934.98,5935.58,5934.88,5935.08,32
2025-05-16 14:50:00,5935.1,5935.48,5935.08,5935.48,8
2025-05-16 14:51:00,5935.5,5935.51,5935.21,5935.51,10
2025-05-16 14:52:00,5935.5,5935.81,5935.21,5935.31,13
2025-05-16 14:53:00,5935.3,5935.3,5934.69,5935.29,22
2025-05-16 14:54:00,5935.3,5936.79,5935.19,5936.79,18
2025-05-16 14:55:00,5936.8,5937.32,5935.42,5935.82,30
2025-05-16 14:56:00,5935.8,5936.28,5935.18,5935.28,23
2025-05-16 14:57:00,5935.3,5935.78,5934.88,5934.98,30
2025-05-16 14:58:00,5935.0,5935.98,5934.68,5935.98,36
2025-05-16 14:59:00,5936.0,5936.0,5935.38,5935.78,17
2025-05-16 15:00:00,5935.78,5936.47,5934.67,5935.27,66
2025-05-16 15:01:00,5935.3,5935.3,5933.58,5933.78,51
2025-05-16 15:02:00,5933.78,5934.28,5933.68,5933.98,41
2025-05-16 15:03:00,5934.0,5934.28,5933.68,5933.98,43
2025-05-16 15:04:00,5934.0,5934.48,5933.38,5933.98,28
2025-05-16 15:05:00,5933.98,5934.48,5933.38,5934.48,36
2025-05-16 15:06:00,5934.48,5934.81,5933.61,5934.81,27
2025-05-16 15:07:00,5934.8,5936.01,5934.41,5936.01,22
2025-05-16 15:08:00,5936.0,5936.01,5935.21,5936.01,30
2025-05-16 15:09:00,5936.0,5936.0,5935.19,5935.79,47
2025-05-16 15:10:00,5935.8,5936.78,5934.88,5935.48,45
2025-05-16 15:11:00,5935.48,5936.47,5935.17,5936.47,53
2025-05-16 15:12:00,5936.5,5936.51,5934.91,5935.31,59
2025-05-16 15:13:00,5935.3,5936.28,5935.28,5936.28,27
2025-05-16 15:14:00,5936.3,5936.79,5936.19,5936.79,31
2025-05-16 15:15:00,5936.79,5937.02,5935.92,5936.82,38
2025-05-16 15:16:00,5936.8,5937.02,5936.02,5936.52,25
2025-05-16 15:17:00,5936.5,5936.98,5936.18,5936.48,42
2025-05-16 15:18:00,5936.5,5937.29,5936.39,5937.29,53
2025-05-16 15:19:00,5937.3,5938.52,5936.92,5938.02,42
2025-05-16 15:20:00,5938.0,5938.78,5937.18,5938.78,55
2025-05-16 15:21:00,5938.78,5938.78,5936.42,5937.02,49
2025-05-16 15:22:00,5937.0,5937.98,5936.68,5937.78,32
2025-05-16 15:23:00,5937.8,5938.49,5937.69,5938.29,16
2025-05-16 15:24:00,5938.3,5938.78,5938.18,5938.48,21
2025-05-16 15:25:00,5938.48,5938.8,5936.68,5936.98,44
2025-05-16 15:26:00,5937.0,5938.47,5936.97,5937.97,36
2025-05-16 15:27:00,5937.97,5938.48,5937.67,5937.98,46
2025-05-16 15:28:00,5938.0,5938.28,5937.68,5937.98,14
2025-05-16 15:29:00,5938.0,5938.29,5937.39,5938.29,44
2025-05-16 15:30:00,5938.29,5938.99,5937.89,5938.49,57
2025-05-16 15:31:00,5938.5,5938.78,5935.18,5935.48,88
2025-05-16 15:32:00,5935.5,5936.28,5934.88,5935.78,72
2025-05-16 15:33:00,5935.78,5935.78,5933.58,5933.98,60
2025-05-16 15:34:00,5934.0,5934.78,5933.68,5933.98,68
2025-05-16 15:35:00,5934.0,5934.49,5933.69,5934.29,59
2025-05-16 15:36:00,5934.3,5934.3,5932.19,5932.99,72
2025-05-16 15:37:00,5933.0,5933.31,5931.21,5932.01,93
2025-05-16 15:38:00,5932.0,5932.02,5930.72,5931.02,84
2025-05-16 15:39:00,5931.02,5931.82,5930.42,5930.82,55
2025-05-16 15:40:00,5930.8,5932.99,5930.39,5932.99,50
2025-05-16 15:41:00,5932.99,5933.32,5931.52,5931.52,35
2025-05-16 15:42:00,5931.5,5931.52,5930.02,5930.52,46
2025-05-16 15:43:00,5930.52,5931.52,5930.32,5931.02,19
2025-05-16 15:44:00,5931.0,5931.02,5930.32,5930.52,28
2025-05-16 15:45:00,5930.5,5931.52,5930.5,5930.82,32
2025-05-16 15:46:00,5930.8,5931.31,5930.51,5931.01,26
2025-05-16 15:47:00,5931.01,5931.52,5930.52,5931.32,40
2025-05-16 15:48:00,5931.32,5931.52,5930.52,5930.82,29
2025-05-16 15:49:00,5930.82,5931.02,5929.81,5931.01,30
2025-05-16 15:50:00,5931.01,5931.82,5930.52,5931.32,36
2025-05-16 15:51:00,5931.32,5931.62,5930.12,5930.12,24
2025-05-16 15:52:00,5930.1,5930.78,5928.78,5928.78,46
2025-05-16 15:53:00,5928.8,5929.08,5928.08,5928.78,40
