6007.48,6010.58,6007.48,6010.18,38
6009.98,6012.88,6009.98,6012.08,126
6012.18,6013.08,6011.98,6012.58,76
6012.98,6013.48,6012.38,6012.38,82
6012.48,6013.08,6011.88,6012.88,41
6012.78,6013.48,6012.68,6012.88,36
6012.78,6012.98,6011.18,6011.48,53
6011.58,6011.68,6010.98,6011.38,30
6011.48,6012.08,6011.38,6011.88,11
6011.68,6011.98,6011.58,6011.88,11
6011.98,6012.18,6011.58,6012.08,9
6012.18,6013.18,6012.18,6012.98,28
6012.98,6013.08,6012.38,6012.88,21
6012.68,6013.48,6012.58,6013.48,14
6013.18,6013.18,6012.88,6012.88,4
6012.88,6013.48,6012.78,6013.48,13
6013.28,6013.48,6013.08,6013.48,10
6013.68,6013.78,6013.38,6013.38,12
6013.18,6013.48,6013.08,6013.38,7
6013.48,6014.18,6013.48,6013.88,17
6013.98,6014.08,6013.08,6013.08,16
6013.38,6013.58,6013.28,6013.38,9
6013.18,6013.48,6012.98,6013.08,13
6013.48,6013.68,6013.38,6013.58,11
6013.48,6013.48,6013.38,6013.38,2
6013.38,6013.58,6013.18,6013.38,10
6013.48,6013.48,6013.08,6013.08,4
6012.98,6013.48,6012.98,6013.08,8
6012.98,6012.98,6012.08,6012.38,20
6012.18,6012.48,6011.88,6011.88,15
6011.98,6012.48,6011.08,6011.38,31
6011.38,6011.68,6010.98,6011.08,21
6011.38,6011.68,6011.08,6011.58,9
6011.88,6011.98,6011.08,6011.08,12
6011.08,6011.08,6010.38,6010.88,35
6010.68,6010.98,6010.38,6010.58,21
6010.98,6010.98,6010.38,6010.58,19
6010.98,6010.98,6010.78,6010.88,7
6011.08,6011.08,6010.58,6011.08,12
6010.98,6011.18,6010.58,6010.88,17
6010.88,6010.98,6010.38,6010.38,15
6010.48,6010.98,6010.38,6010.88,23
6010.68,6010.98,6010.58,6010.58,13
6010.58,6010.68,6010.38,6010.38,14
6010.48,6010.98,6010.38,6010.88,21
6010.68,6010.88,6010.38,6010.58,20
6010.48,6010.48,6010.38,6010.38,2
6010.48,6010.68,6010.38,6010.58,8
6010.78,6010.98,6010.38,6010.38,14
6010.48,6010.68,6010.38,6010.38,8
6010.48,6010.68,6009.48,6009.58,12
6009.78,6010.18,6009.58,6009.98,27
6010.18,6010.18,6010.08,6010.08,2
6009.98,6009.98,6009.58,6009.88,13
6009.78,6009.98,6009.68,6009.88,9
6009.98,6010.48,6009.88,6009.88,18
6009.88,6010.08,6009.88,6010.08,5
6010.08,6010.48,6010.08,6010.08,12
6010.08,6010.08,6009.88,6009.88,5
6009.88,6009.88,6009.38,6009.58,17
6009.68,6010.98,6009.68,6009.98,40
6010.18,6010.38,6009.98,6010.18,9
6010.28,6010.98,6010.28,6010.58,20
6010.48,6010.48,6010.08,6010.38,6
6010.18,6010.18,6009.88,6010.08,13
6009.98,6009.98,6009.58,6009.88,8
6009.88,6009.98,6009.58,6009.58,12
6009.98,6010.48,6009.58,6010.38,17
6010.48,6010.68,6009.88,6009.88,9
6009.98,6010.48,6009.98,6010.08,8
6009.98,6009.98,6009.58,6009.58,4
6009.58,6009.78,6009.48,6009.58,6
6009.68,6009.98,6009.58,6009.58,8
6009.78,6010.08,6009.78,6009.88,7
6009.98,6009.98,6009.78,6009.88,6
6009.88,6010.18,6009.88,6010.08,7
6010.08,6010.08,6010.08,6010.08,1
6010.48,6011.28,6010.38,6011.08,20
6010.98,6011.18,6010.88,6011.08,4
6010.98,6011.18,6010.88,6011.08,9
6011.08,6011.18,6011.08,6011.08,3
6011.08,6011.18,6010.88,6010.98,7
6010.98,6011.18,6010.68,6010.98,7
6011.08,6011.18,6010.88,6010.88,5
6010.88,6011.18,6010.88,6011.08,3
6011.18,6011.48,6011.18,6011.38,3
6011.18,6011.48,6011.08,6011.38,13
6011.38,6011.38,6010.88,6010.88,5
6010.88,6011.18,6010.58,6010.88,11
6010.98,6011.28,6010.98,6011.08,8
6011.1,6011.72,6011.1,6011.72,16
