5940.38,5942.08,5938.88,5939.88,107
5939.98,5940.28,5939.48,5940.28,64
5940.28,5940.28,5939.18,5939.28,45
5939.28,5939.68,5939.18,5939.18,31
5939.18,5939.18,5938.28,5938.28,35
5938.28,5938.78,5938.18,5938.58,43
5938.68,5938.88,5938.28,5938.28,16
5938.68,5938.88,5938.18,5938.28,14
5938.48,5939.18,5938.28,5939.18,10
5939.08,5939.38,5938.28,5938.28,18
5938.38,5938.78,5938.08,5938.08,20
5938.18,5938.38,5938.08,5938.28,8
5938.28,5938.28,5938.08,5938.08,3
5937.88,5938.18,5937.08,5937.78,16
5937.68,5937.78,5937.58,5937.58,9
5937.58,5937.88,5937.08,5937.08,10
5937.28,5937.38,5937.08,5937.18,19
5937.28,5938.28,5937.08,5938.28,17
5938.48,5938.68,5937.88,5938.58,24
5938.68,5939.18,5938.68,5939.08,7
5939.18,5939.38,5938.08,5938.08,18
5937.88,5937.88,5937.08,5937.28,15
5937.28,5937.58,5937.28,5937.28,6
5937.38,5938.18,5937.38,5938.08,15
5938.18,5938.18,5937.28,5937.28,12
5937.28,5938.58,5937.08,5938.48,42
5938.38,5938.38,5936.08,5936.58,35
5936.48,5936.48,5934.78,5935.18,74
5935.08,5935.88,5934.58,5934.78,46
5934.98,5935.68,5934.98,5935.58,25
5935.58,5935.98,5935.28,5935.58,21
5935.48,5936.48,5935.18,5936.38,28
5936.68,5936.88,5936.58,5936.78,23
5936.68,5936.68,5935.38,5936.18,29
5936.28,5936.38,5935.78,5935.78,18
5936.18,5936.38,5936.08,5936.18,18
5936.38,5936.38,5936.08,5936.08,4
5936.18,5936.88,5936.18,5936.58,18
5936.38,5936.38,5935.58,5935.78,14
5935.98,5936.58,5935.58,5935.78,16
5935.98,5936.88,5935.88,5936.58,24
5936.68,5936.68,5935.78,5936.28,22
5936.18,5936.18,5935.58,5935.58,6
5935.68,5936.88,5935.58,5936.78,27
5936.98,5937.08,5936.08,5936.08,28
5935.88,5936.38,5935.88,5936.08,14
5936.18,5936.68,5936.08,5936.48,17
5936.38,5936.38,5936.08,5936.08,13
5936.08,5936.08,5935.78,5935.78,3
5935.68,5936.18,5935.58,5936.08,11
5936.18,5936.38,5936.08,5936.08,5
5935.88,5936.38,5935.78,5936.28,9
5936.18,5936.38,5935.78,5935.78,14
5935.78,5935.88,5935.58,5935.58,10
5935.68,5935.98,5935.58,5935.88,11
5935.88,5935.88,5935.58,5935.58,10
5935.38,5935.78,5935.28,5935.58,6
5935.58,5935.58,5934.88,5935.08,21
5935.38,5935.38,5935.08,5935.08,4
5935.08,5935.28,5934.78,5935.08,21
5935.18,5935.88,5933.78,5935.58,76
5935.88,5936.38,5934.88,5935.78,32
5936.18,5936.38,5935.78,5936.08,21
5936.38,5936.68,5935.38,5935.48,16
5935.68,5936.38,5935.08,5936.28,37
5936.18,5936.38,5935.28,5935.28,30
5935.18,5935.38,5934.28,5934.28,31
5934.18,5936.18,5934.08,5935.88,53
5935.98,5936.68,5935.98,5936.28,32
5936.48,5936.68,5936.28,5936.28,14
5936.58,5937.28,5936.48,5937.28,30
5937.68,5937.88,5937.08,5937.28,50
5937.38,5937.88,5936.78,5937.08,37
5937.18,5937.38,5935.08,5935.68,39
5935.78,5935.88,5935.58,5935.58,28
5935.38,5935.48,5934.88,5935.28,16
5935.28,5935.68,5933.38,5933.58,52
5933.58,5933.58,5932.78,5933.28,31
5933.18,5933.38,5932.78,5933.08,17
5933.18,5934.18,5933.08,5934.08,29
5933.88,5934.38,5933.58,5934.28,22
5934.68,5934.88,5934.08,5934.58,41
5934.58,5934.88,5934.28,5934.58,26
5934.38,5934.78,5933.78,5934.08,29
5933.98,5934.38,5933.78,5934.08,30
5934.38,5934.88,5926.08,5926.28,100
5926.28,5932.68,5923.28,5932.28,306
5932.38,5933.68,5932.28,5933.58,77
5933.68,5937.68,5933.48,5937.08,114
5937.38,5940.18,5937.08,5940.08,160
5940.18,5940.48,5935.68,5936.08,143
5936.08,5936.08,5935.11,5935.31,84
5935.3,5935.68,5934.48,5935.38,50
5935.38,5935.58,5933.51,5933.81,63
5933.8,5935.11,5933.8,5933.81,45
5933.81,5934.41,5933.11,5933.21,41
5933.21,5933.68,5932.38,5932.58,67
5932.6,5932.61,5931.11,5931.81,54
5931.8,5931.92,5930.62,5930.82,24
5930.8,5931.41,5930.41,5931.31,42
5931.31,5931.72,5930.82,5931.12,34
5931.1,5931.22,5930.42,5930.82,40
5930.8,5931.72,5930.6,5931.52,44
5931.52,5933.72,5931.02,5932.82,82
5932.82,5934.22,5932.82,5933.32,62
5933.32,5933.89,5932.89,5933.59,73
