5646.78,5648.98,5646.38,5648.58,79
5648.68,5648.98,5646.48,5647.38,42
5647.58,5649.78,5647.58,5649.68,49
5649.88,5649.88,5648.18,5648.48,26
5648.28,5648.28,5647.88,5647.98,9
5647.68,5647.98,5645.68,5646.18,39
5646.38,5647.28,5645.88,5647.18,29
5647.18,5647.48,5645.78,5647.18,34
5647.08,5648.98,5647.08,5648.98,33
5648.78,5649.48,5648.68,5649.18,40
5649.28,5649.68,5648.38,5648.98,22
5648.88,5649.78,5648.68,5649.48,37
5649.58,5649.78,5649.18,5649.68,19
5649.68,5649.78,5649.08,5649.18,16
5649.28,5650.08,5649.28,5650.08,19
5649.98,5651.88,5649.78,5651.68,38
5651.68,5652.68,5651.68,5651.98,38
5651.88,5652.48,5651.78,5652.08,18
5651.78,5652.28,5651.28,5652.18,18
5652.18,5652.28,5651.58,5651.58,8
5651.58,5651.78,5650.58,5650.98,21
5650.78,5651.08,5650.08,5650.08,20
5650.28,5650.28,5649.28,5649.28,13
5649.48,5649.78,5649.08,5649.28,24
5649.28,5649.78,5648.98,5649.08,20
5648.98,5649.08,5648.78,5649.08,14
5648.88,5649.38,5648.78,5649.38,9
5649.58,5649.58,5649.28,5649.28,7
5649.08,5649.08,5648.78,5648.98,14
5649.08,5649.58,5649.08,5649.58,6
5649.78,5650.58,5649.78,5649.78,35
5649.78,5649.98,5649.08,5649.08,11
5648.58,5648.98,5647.98,5648.98,15
5648.98,5649.88,5648.78,5649.88,18
5649.78,5649.98,5649.58,5649.58,6
5649.28,5649.28,5648.68,5649.08,11
5649.08,5650.08,5649.08,5650.08,14
5649.98,5650.68,5649.68,5650.48,23
5650.58,5650.68,5649.78,5650.18,24
5650.38,5650.48,5650.18,5650.18,7
5650.18,5650.28,5649.78,5650.08,11
5650.18,5650.18,5649.78,5650.08,8
5649.88,5650.08,5649.58,5649.68,11
5649.68,5649.68,5649.08,5649.18,17
5649.18,5649.28,5648.78,5648.78,11
5648.78,5648.78,5648.28,5648.28,12
5648.48,5648.68,5648.28,5648.58,13
5648.28,5648.68,5648.28,5648.58,21
5648.78,5648.78,5646.68,5646.78,24
5646.68,5647.08,5646.48,5646.68,33
5646.68,5647.08,5646.48,5647.08,17
5646.78,5646.78,5646.58,5646.68,6
5646.58,5647.28,5646.58,5647.18,19
5647.08,5647.08,5646.58,5646.58,7
5646.68,5647.08,5646.58,5646.78,15
5646.88,5647.08,5646.78,5646.88,11
5646.78,5647.08,5646.68,5646.98,15
5646.78,5646.88,5646.68,5646.88,6
5646.88,5647.58,5646.58,5647.08,20
5647.18,5647.18,5646.98,5647.08,6
5646.78,5647.78,5646.58,5647.68,30
5647.78,5647.88,5647.18,5647.58,31
5647.68,5647.68,5647.38,5647.58,15
5647.68,5647.88,5647.58,5647.78,11
5647.88,5648.28,5647.78,5648.08,10
5647.78,5647.78,5646.58,5647.58,10
5647.48,5648.08,5647.48,5647.98,12
5647.78,5649.18,5647.78,5649.08,11
5648.88,5649.28,5648.78,5649.08,31
5649.18,5649.18,5648.18,5648.28,17
5648.18,5648.78,5648.18,5648.58,20
5648.58,5648.58,5648.18,5648.58,13
5648.28,5648.78,5647.98,5648.68,28
5648.38,5648.78,5648.38,5648.78,11
5648.68,5648.98,5648.58,5648.58,13
5648.78,5648.78,5648.48,5648.58,6
5648.68,5648.78,5648.68,5648.78,4
5648.58,5649.28,5648.58,5649.08,17
5649.18,5649.58,5649.08,5649.18,20
5649.18,5649.28,5648.48,5649.08,13
5648.58,5648.78,5647.98,5648.68,20
5648.78,5649.58,5648.78,5649.38,9
5649.58,5650.28,5649.58,5650.18,38
5650.08,5650.28,5649.58,5649.88,22
5649.78,5649.88,5649.28,5649.58,19
5649.38,5649.58,5649.08,5649.08,9
5649.08,5649.38,5648.78,5649.08,9
5648.98,5649.78,5648.98,5649.28,18
5649.28,5649.28,5648.18,5648.18,15
5648.18,5648.28,5648.08,5648.08,9
5648.1,5648.1,5645.59,5645.59,54
5645.6,5647.08,5645.58,5646.48,33
5646.5,5647.32,5645.82,5646.82,33
5646.82,5647.32,5646.82,5647.22,14
5647.2,5647.92,5646.42,5647.22,31
5647.22,5647.32,5645.82,5646.72,32
5646.7,5646.82,5646.12,5646.22,24
5646.22,5647.59,5646.19,5647.29,27
5647.3,5648.12,5647.3,5648.12,22
5648.1,5648.93,5648.03,5648.33,30
5648.33,5648.33,5647.32,5647.62,21
5647.62,5648.62,5647.6,5648.42,16
5648.4,5648.62,5648.12,5648.12,29
5648.12,5648.62,5648.12,5648.22,22
5648.2,5648.32,5648.12,5648.22,12
5648.2,5649.12,5647.82,5648.02,37
5648.0,5648.01,5647.71,5647.71,17
5647.7,5648.58,5647.58,5648.28,15
5648.3,5649.12,5648.3,5649.02,11
5649.0,5649.03,5648.33,5648.63,10
5648.6,5648.82,5647.32,5647.32,31
5647.3,5647.3,5645.67,5646.27,38
5646.27,5646.41,5645.31,5646.41,33
5646.41,5646.93,5646.13,5646.13,18
5646.13,5646.48,5646.08,5646.28,28
5646.3,5646.82,5646.3,5646.72,23
5646.7,5646.73,5646.33,5646.33,18
5646.3,5646.38,5645.58,5646.08,28
