5967.98,5970.28,5967.58,5969.48,89
5969.48,5969.78,5967.68,5968.88,123
5968.78,5968.98,5967.78,5967.98,51
5968.08,5968.98,5967.78,5968.78,44
5968.98,5970.58,5968.88,5969.98,54
5970.08,5970.48,5969.58,5969.98,52
5969.98,5971.58,5969.78,5970.98,51
5970.98,5972.08,5970.88,5971.88,53
5971.88,5972.08,5970.78,5971.48,28
5971.48,5971.88,5970.98,5971.78,24
5971.78,5972.58,5971.28,5971.98,54
5972.38,5972.58,5971.98,5972.38,29
5972.58,5972.88,5972.18,5972.48,41
5972.68,5973.08,5972.28,5972.78,25
5972.58,5972.88,5972.28,5972.28,37
5972.28,5972.98,5972.28,5972.78,26
5972.58,5972.58,5971.98,5972.48,19
5972.48,5972.58,5971.28,5971.48,24
5971.78,5971.88,5971.48,5971.78,23
5972.08,5972.38,5971.78,5971.78,12
5971.78,5972.08,5971.48,5971.88,13
5971.98,5972.08,5971.48,5971.48,11
5971.58,5973.08,5971.58,5972.78,12
5972.58,5972.88,5971.88,5971.98,23
5972.08,5972.48,5971.98,5972.48,13
5972.38,5973.08,5972.28,5972.78,17
5972.88,5973.48,5972.88,5973.48,7
5973.48,5973.88,5972.88,5972.98,21
5973.18,5973.28,5972.78,5973.28,15
5973.38,5973.58,5973.28,5973.48,11
5973.88,5973.88,5973.28,5973.78,11
5973.78,5974.08,5973.68,5973.88,28
5973.98,5974.38,5973.78,5973.98,15
5973.58,5973.58,5972.88,5972.98,24
5973.18,5973.78,5972.98,5973.28,22
5973.28,5973.58,5972.98,5973.48,25
5973.58,5974.08,5973.48,5973.98,21
5973.88,5974.58,5973.78,5974.48,33
5975.38,5975.38,5974.88,5975.28,57
5975.08,5975.08,5974.18,5974.28,21
5974.58,5975.58,5973.98,5974.28,20
5974.08,5974.58,5973.88,5974.28,22
5974.38,5974.38,5972.28,5972.48,41
5972.48,5973.08,5972.28,5972.28,30
5972.08,5972.28,5971.38,5971.78,24
5971.88,5972.08,5971.48,5971.78,14
5971.58,5972.08,5971.48,5971.98,9
5971.88,5971.88,5971.78,5971.78,2
5971.78,5971.78,5971.48,5971.78,11
5971.78,5972.08,5971.48,5971.48,30
5971.38,5971.88,5970.98,5971.28,17
5971.38,5971.58,5971.28,5971.48,15
5971.58,5971.88,5971.28,5971.78,12
5971.78,5972.08,5971.48,5971.78,12
5971.68,5971.68,5971.48,5971.48,3
5971.38,5971.58,5971.28,5971.28,10
5971.58,5971.58,5971.28,5971.28,25
5971.28,5971.38,5970.98,5970.98,9
5970.68,5970.98,5970.48,5970.78,10
5970.58,5970.88,5970.48,5970.78,9
5970.88,5971.48,5970.28,5971.28,20
5971.38,5972.08,5971.38,5971.98,14
5972.18,5972.58,5971.88,5971.98,23
5971.88,5971.88,5970.48,5970.98,26
5970.88,5971.58,5970.78,5970.98,26
5971.18,5971.38,5970.78,5971.28,11
5971.38,5971.88,5971.28,5971.28,27
5971.08,5971.58,5969.78,5969.98,28
